name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Porter Hodge,RP,CHC,MLB,CHC,X,,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Bailey Horn,RP,CHC,MLB,CHC,,X,,,,,,,1,,0,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Grant Anderson,RP,MIL,MLB,CHC,,X,X,,,,,,0,,1,rostered,760000,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
Tanner Scott,RP,LAD,MLB,CHC,X,,X,,,,,,1,,1,rostered,12000000,12000000,12000000,12000000,UFA,,,,,,,,,
Zach McCambley,RP,MIA,MLB,CHC,,X,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Juan Mejia,RP,COL,MLB,CHC,,X,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Ty Madden,RP,DET,MLB,CHC,,X,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Joseph Montalvo,RP,DET,MLB,CHC,,X,X,,,,,,0,,1,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Jalen Beeks,RP,TB,MLB,CHC,X,,X,,,,,,1,,1,rostered,3500000,UFA,,,,,,,,,,,,
Michael Arias,RP,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Justin Lange,RP,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Christian Cerda,C,ARZ,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Rodriguez,C,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cooper Ingle,C,CLE,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Caden Bodine,C,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ivan Luciano,C,ARZ,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cameron Sisneros,1B,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tucker Toman,2B,TOR,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nick Morabito,2B,NYM,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nate Furman,2B,CLE,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cal Conley,2B,ATL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eddinson Paulino,2B,BOS,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Rodriguez,2B,STL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis De Leon,2B,SD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Charles McAdoo,2B,PIT,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Anderson,2B,DET,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Axel Sanchez,SS,SEA,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Tomas,SS,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eddie King Jr,SS,PIT,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aeverson Arteaga,SS,SF,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Reginald Preciado,SS,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elias Medina,SS,LAD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ben Cowles,SS,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Abrahan Ramirez,SS,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Emil Morales,SS,LAD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Derniche Valdez,SS,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daniel Dickinson,SS,MIL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Colin Yeaman,SS,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Fernando Cruz,SS,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dyan Jorge,SS,COL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Quentin Young,SS,MIN,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Baez,SS,MIL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dawel Joseph,SS,SEA,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Felnin Celesten,SS,SEA,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daiber De Los Santos,SS,MIN,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nazzan Zanetello,SS,BOS,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elvin Garcia,SS,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Antonio Anderson,SS,BOS,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jacob Reimer,3B,NYM,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Mac Horvath,3B,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jack Brannigan,3B,PIT,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Wagner,3B,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Malcom Nunez,3B,STL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
TJ Rumfield,3B,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Riley Tirotta,3B,TOR,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ethan Holliday,3B,COL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Oswaldo Osorio,3B,LAD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matt Halbach,3B,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Chase Harlan,3B,LAD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
BJ Murray,3B,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zander Darby,3B,SF,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Misael Urbina,OF,MIN,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gabriel Martinez,OF,TOR,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Hendrick,OF,CIN,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Mieses,OF,CHW,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edison Charles,OF,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Max Clark,OF,DET,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cristian Perez,OF,DET,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nathan Archer,OF,CHW,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
James Tibbs,OF,SF,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yasser Mercedes,OF,MIN,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Matthew Etzel,OF,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Simon Juan,OF,NYM,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Elijah Green,OF,WSH,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jaison Chourio,OF,CLE,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jud Fabian,OF,BAL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yeison Morrobel,OF,TEX,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Fidel Montero,OF,NYY,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Felix Tena,OF,COL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Talon Haley,P,LAA,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Fernandez,P,STL,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Owen White,P,TEX,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luke Little,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ron Marinaccio,P,SD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Bednar,P,SF,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Caleb Kilian,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Christian Chamberlain,P,KC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kendall Williams,P,LAD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kohl Franklin,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yander Maria,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Conrad Cason,P/UT,BOS,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anderson Brito,P,HOU,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jeison Calvo,P,ARZ,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Sanders,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Rujano,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gary Gill Hill,P,TB,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Caden Dana,P,LAA,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan Lesko,P,SD,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Stuart,P,NYM,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trey Dombroski,P,HOU,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Drew Gray,P,CHC,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Owen Kellington,P,PIT,MLB,CHC,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trayce Thompson,OF,LAD,MLB,CHC,,,,,,,,,0,,0,rostered,2250000,,,,,,,,,,,,,
Avisail Garcia,OF,MIA,MLB,CHC,,,,,,,,,0,,0,rostered,3600000,,,,,,,,,,,,,
Aledmys Diaz,OF,FA,MLB,CHC,,,,,,,,,0,,0,rostered,2955000,,,,,,,,,,,,,
