C h i c a g o   W h i t e   S o x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,Inaugural Draft,,,SS,Darell Hernaiz ,BAL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,Inaugural Draft,,,SS,Austin Martin,MIN,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,FYPD (23) Rd 1,,,SS,Jacob Wilson,ATH,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Inaugural Draft,,,3B,Austin Riley,ATL,"22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","22,000,000","20,000,000",UFA,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,3B,Noelvi Marte,SEA,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,X,,,,0,25,,,,,,,,,MiLB FA (22),,,OF,Will Benson,CIN,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-COL (25),,,OF,Roberto Campos,DET,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,OF,Jesus Sanchez,MIA,ARB 3,ARB 4,UFA,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-LAD (23),,,OF,Jordan Beck,COL,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,FYPD (22) Rd 2,,,OF,Sterlin Thompson,COL,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,0,,,,,,,,,,FYPD (23) Rd 4,,,OF,C.J. Kayfus,CLE,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,0,,,,,,,,,,FYPD (22) Rd 1,,,OF,Chase DeLauter,CLE,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,X,X,,,,0,,,,,,,,,,Inaugural Draft,,,OF,Benny Montgomery ,COL,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Tony Gonsolin,LAD,ARB 4,UFA,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Chris Flexen,SEA,ARB 3,UFA,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (23),,,SP,Johan Oviedo,PIT,"5,000,000",UFA,,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-HOU (23),,,SP,Ky Bush,LAA,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-LAD (23),,,SP,Adam Mazur,SD,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-PIT (25),,,SP,Anthony Solometo,PIT,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,MiLB FA (22),,,RP,Carlos Vargas,CLE,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,MiLB FA (22),,,RP,Braxton Ashcraft,PIT,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,0,,,,,,,,,,FYPD (22) Rd 3,,,RP,Ben Joyce,LAA',"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,0,23,25,,,,,,,,MiLB FA (22),,,RP,Tristan Beck,SF,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,MiLB FA (23),,,RP,Ben Casparius,LAD,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,C,Bryan Lavastida,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,C,Antonio Cabello,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,C,Robert Lopez,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,C,Brainerh Palacios,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,C,Boston Smith,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,C,Hiverson Lopez,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,C,Tucker Mitchell,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,C,Darrien Miller,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,C,J.J. D’Orazio,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,C/OF,Caleb Roberts,ARZ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2026,,2B,William Bergolla,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2027,,2B,Emilien Pitre,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,2B,Angel Tejada,BAL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 5,2026,,SS,Christian Knapczyk,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 6,2027,,SS,Yahil Melendez,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,SS,Yordys Valdes,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,SS,Ed Howard,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,SS,Milan Tolentino,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,SS,Abel Bastidas,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,SS,Elijah Tatis,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,SS,Fran Alduey,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,SS,Junior Sanchez,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,SS,Armando Cruz,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,SS,Junior Sanquintin,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Raymer Medina,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Heins Brito,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Emmanuel Cedeno,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Kendry Martinez,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Yaikel Mijares,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Jonathan Martinez,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2027,,SS,Alfredo Alcantara,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Jose Mejia,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,SS,Gabriel Terrero,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,SS,Yiddi Cappe,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,SS,Maikol Escotto,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,SS,Anderdson Rojas,ARZ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,3B,Riquelmin Cabral,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,3B,Yeniel Laboy,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,3B,DJ Gladney,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,3B,Luis Merejo,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,3B,Gavin Conticello,ARZ,,,,,,,,,,,,,,
,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,OF,Nick McLain,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Luis Cova,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Robert Arias,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 2,2026,,OF,Carson Roccaforte,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Carlos Rodriguez,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,OF,Caeden Trenkle,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Elian de la Cruz,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Élio Prado,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Stiven Acevedo,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Yoelkis Cespedes ,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,OF,Lexer Saduy,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Hudson Head,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,OF,Rafael Alvarez,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,OF,Juan Frances,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (23),2026,,OF,Justin Crawford,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2027,,OF,Heribert Silva,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,OF,Robert Calaz,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,OF,Jose Pirela,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,OF,Yeiker Reyes,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2028,,OF,Nolan Sailors,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,OF,Lazaro Armenteros,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,OF,Wilderd Patino,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2026,,OF,Jhonny Piron,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Erick Pena,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Alexfri Planez,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,OF,Luis Rodriguez ,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-DET (23),2026,,OF,Henry Bolte,ATH,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2027,,P,John Holobetz,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2027,,P,Herick Hernandez,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-PIT (25),2027,,P,Cole Miller,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,P,Julian Tonghini,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 5,2027,,P,Austin Gordon,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,P,Chase Allsup,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Branneli Franco,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2028,,P,Tyler Bremner,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,2028,,P,Joseph Dzierwa,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,P,Brian Curley,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 3,2026,,P,Jason Woodward,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Gerald Ogando,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-COL (25),2027,,P,Bryce Cunningham,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Yaqui Rivera,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Deivy Cruz,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Released,,P,Cesar Alvarez,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (23),2026,,P,Noah Schultz,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Hugo Villalobos,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Samuel Valerio,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Kai Wynyard,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Yohanse Morel,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2026,,P,Franklin Marquez,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Starlyn Pichardo,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Julio Robaina,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Angel Macuare,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Tyler Thornton,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (23),2027,,P,Samuel Acuna,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Chris McMahon ,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Nick Bitsko,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Liam Norris,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Josh Wolf,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),Eligible,,P,Aaron Haase,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Ethan Hankins ,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Aaron Davenport ,CLE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,X,,,,C,Reese McGuire,BOS,"1,365,000",,,,,,,,,,,,,
,,,,,,,,,,,,,,,X,,,,C,PJ Higgins,CHC,"660,000",,,,,,,,,,,,,
