T o r o n t o   B l u e   J a y s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (25),EXEMPT,,2B,Tsung-Che Cheng,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYY (23),2025,,2B,Jordan Sprinkle,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2026,,2B,Roc Riggio,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,2B,Duce Gourson,PIT,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,SS,John Peck,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,SS,Dylan Campbell,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 3,2026,,SS,Nick Goodwin,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 5,2025,,SS,Sean McLain,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,SS,Maikol Hernandez ,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,SS,Antonio Jimenez,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,SS,Payton Green,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Adbiel Feliz,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Darison Garcia,KC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,3B,Starlin Aguilar,SEA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,OF,Steward Berroa,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,OF,Rodney Green,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 5,2027,,OF,Ivan Brethowr,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYY (23),Eligible,,OF,Tyler McDonough,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 2,2027,,OF,Kendall George,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),2025,,OF,Yhoangel Aponte ,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-STL (23),2025,,OF,Jhon Diaz,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Tavian Josenberger,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2028,,OF,Dean Moss,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Kemp Alderman,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),2028,,OF,Jose Ramos,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2027,,OF,Dylan Dreiling,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (25),2026,,OF,Ryan Lasko,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2027,,OF,Isaiah Drake ,ATL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),EXEMPT,,P,Chandler Champlain,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Jhonathan Diaz,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Luarbert Aria,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Domingo Gonzalez,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Elvis Alvarado,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Travis Smith,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,P,Sean Episcope,MIL,,,,,,,,,,,,,,
,X,,,,,0,,,,,,,,,,MiLB FA (22),EXEMPT,,P,Chad Dallas,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Jayden Voelker,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Nick Brink,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 1,2027,,P,Hagen Smith,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2028,,P,Kyson Witherspoon,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 2,2027,,P,Khal Stephen,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,P,Ryan Andrade,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2028,,P,Sawyer Hawks,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (24),2025,,P,Trevor Martin,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),2027,,P,Blake Wolters,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (24),2026,,P,Cade Kuehler,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Coleman Picard,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Logan Van Treeck,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Owen Wild,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Jason Savacool,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Ixan Henderson,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Connor O'Halloran,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (23),2025,,P,Rafael Sanchez,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 2,2026,,P,Walter Ford,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Griffin Herring,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Bridger Holmes,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-MIL (25),2026,,OF,Tony Blanco Jr.,PIT,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (23),Eligible,,P,Jackson Wolf,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 4,2025,,P,Nate Savino,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Carson Ragsdale,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,AJ Causey,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Stiven Cruz,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Tanner Kohlhepp,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,2025,,P,Irv Carter,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,P,Evan Fitterer,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Inaugural Draft,Eligible,,P,Cristian Hernandez ,PHI,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,X,,,,,,,,,,,,,RP,Bruce Zimmermann,BAL,"555,000",,,,,,,,,,,,,
,,,,,,X,,,,,,,,,,,,,SP,Naoyuki Uwasawa,TB,"2,500,000","1,500,000","1,500,000",,,,,,,,,,,
,,,,,,,,,,,,,,,X,,,,OF,Hunter Renfroe,KC,"5,355,000",,,,,,,,,,,,,
,,,,,,,,,,,,,,,X,,,,RP,Easton McGee,MIL,"228,000",,,,,,,,,,,,,
