name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Julio Zayas,C,NYM,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hyungchan Um,C,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jhocsuanth Vargas,C,TEX,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ramon Ramirez,C,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Stiven Flores,C,CHW,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ronny Hernandez,C,CHW,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sebastian Baquera,C,TEX,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Larry Martinez,1B,TB,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aneudis Mordan,1B,BAL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Martinez,1B,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Figueroa,1B,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Will Simpson,1B,ATH,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adrian Gil,1B,CHW,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Julio Henriquez,1B,MIA,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sandro Pereira,2B,HOU,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dameury Pena,2B,MIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dauri Fernandez,2B,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adrian Pinto,2B,TOR,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Trevor Hauver,2B,TEX,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Devin Mann,2B,LAD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Benjamin,2B,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Derek Bernard,2B,COL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Derlin Figueroa,2B,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Moises Lopez,2B,MIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luiyin Alastre,SS,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Salas,SS,MIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rayne Doncon,SS,LAD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pedro Ibarguen,SS,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jesus Baez,SS,STL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daniel Guilarte,SS,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hector Ramos,SS,BOS,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Mitchell,SS,STL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Coy James,SS,WSH,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sebastian Blanco,SS,TOR,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Garcia,SS,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Leonardo Balcazar,SS,CIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Danny de Andrade,SS,MIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rafael Ramirez Jr,SS,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kelvin Hidalgo,SS,COL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Angel Cepeda,SS,CHC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jefferson Rojas,SS,CHC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alexander Albertus,SS,LAD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yoffry Solano,SS,MIA,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Diego Velasquez,SS,SF,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sammy Stafura,SS,CIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Devers,SS,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aidan Miller,3B,PHI,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Austin Charles,3B,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Enyervert Perez,3B,ARZ,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marcos Castanon,3B,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Echedry Vargas,3B,TEX,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eduardo Herrera,3B,CHW,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Maxton Martin,OF,TEX,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Theodore Gillen,OF,TB,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jean Joseph,OF,TOR,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Vladimir Asencio,OF,BOS,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Devin Saltiban,OF,PHI,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Thomas Sosa,OF,BAL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rayner Arias,OF,SF,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anibal Salas,OF,DET,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Lara,OF,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Angel Guzman,OF,SF,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Erick Bautista,OF,COL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Estuar Suero,OF,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Maykel Coret,OF,TB,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Baez,OF,HOU,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Lonnie White,OF,PIT,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Raylin Heredia,OF,PHI,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jace Avina,OF,NYY,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tyler Gentry,OF,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jalvin Arias,OF,PHI,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ma'Kale Holden,P,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle Virbitsky,P,ATH,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alimber Santa,P,HOU,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Briggs McKenzie,P,ATL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Miguel Sime,P,WSH,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Alexander Garcia,P,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Darrel Lunar,P,WSH,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jagger Beck,P,HOU,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Stharlin Torres,P,CIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ethan Dorchies,P,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Titan Hayes,P,PHI,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonathan Santucci,P,NYM,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Nate Dohm,P,NYM,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gage Ziehl,P,NYY,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Owen Hackman,P,ATL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Pimentel,P,CIN,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gilberto Bautista,P,BOS,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Blake Aita,P,BOS,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kannon Kemp,P,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Paul Wilson,P,DET,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Connor Wietgrefe,P,PIT,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Greg Farone,P,SF,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kevin Velasco,P,BAL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Angel Liranzo,P,PHI,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonathan Russell,P,TB,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Enniel Cortez,P,MIL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sean Linan,P,LAD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Riley Gowens,P,ATL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jogly Garcia,P,CLE,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yimi Presinal,P,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Robby Snelling,P,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Zack Qin,P,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Pitterson Rosa,P,PIT,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Franklin Gomez,P,NYM,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Aldrin Batista,P,CHW,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jordarlin Mendoza,P,NYY,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Leandro Calderon,P,TEX,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Pena,P,KC,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Rojas,P,BAL,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Victor Lizarraga,P,SD,MLB,BOS,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kyle Muller,RP,ATH,MLB,BOS,,,,,,,,,0,,0,rostered,4340000,4340000,2604000,2604000,2604000,,,,,,,,,
Rafael Montero,RP,HOU,MLB,BOS,,,,,,,,,0,,0,rostered,3750000,,,,,,,,,,,,,
