P i t t s b u r g h   P i r a t e s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,23,,,,,,,,,Inaugural Draft,,,SP,Alek Manoah,TOR,ARB 2,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,,,,,,,,,,,Trade-CIN (24),,,SP,Bubba Chandler ,PIT,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,23,24,,,,,,,,Trade-SF (26),,,SP,Luis Medina,ATH,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,,,,,,,,,,,MiLB FA (25),,,SP,Miguel Mendez,SD,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,,,,,,,,,,Inaugural Draft,,,SP,Luis Gil,NYY,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,SP,Jordan Montgomery,ARZ,"7,000,000","7,000,000",UFA,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Trade-SEA (25),,,SP,Aaron Nola,PHI,"24,000,000","36,000,000","24,000,000","24,000,000",UFA,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-SEA (25),,,SP,Bryce Miller,SEA,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,Waive-TOR (25),,,SP,Ryan Yarbrough,KC,"2,000,000",UFA,,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-NYM (25),,,SP,Jairo Iriarte,CHW,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,X,,,,0,,,,,,,,,,Trade-ATH (24),,,SP,Luis Perales,BOS,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,RP,Jonathan Loaisiga,NYY,"4,000,000","4,000,000",UFA,,,,,,,,,,,
X,,X,,,,0,,,,,,,,,,Trade-MIL (24),,,RP,Graham Ashcraft,CIN,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,MiLB FA (24),,,RP,AJ Blubaugh,HOU,"760,000",TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,0,D,F,A,,-,O,N,L,Y,UFA (25),,,RP,Kyle Leahy,STL,"760,000","780,000",UFA,,,,,,,,,,,
,X,,,,,0,D,F,A,,-,O,N,L,Y,UFA (24),,,RP,Jose Cuas,CHC,"1,000,000",UFA,,,,,,,,,,,,
,X,,,,,0,D,F,A,,-,O,N,L,Y,UFA (24),,,RP,Ian Gibaut,CIN,"2,750,000",UFA,,,,,,,,,,,,
,X,X,,,,0,,,,,,,,,,Rule V-HOU (25),,,RP,Dedniel Nunez,NYM,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,X,X,,,,0,23,24,,,,,,,,Trade-LAD (24),,,RP,Prelander Berroa,SEA,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,How Acquired,Rule 5 Eligibility,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,C,Brock Tibbitts,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,C,Tayden Hall,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 4,2027,,C,JD Gonzalez,TB,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,1B,Jack Costello,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (22),Eligible,,1B,Dalton Kelly,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Not in RR,,1B,Easton Shelton,LAD,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2026,,2B,Franyerber Montilla,DET,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SF (26),2027,,SS,Arjun Nimmala,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 2,2028,,SS,Carter Johnson,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,SS,Edwin Amparo,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (25),2027,,SS,Jonny Farmelo,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,SS,Jhoan De La Cruz,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (25),2027,,SS,Joendry Vargas,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 5,2028,,SS,Colby Shelton,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (24),2026,,SS,Waner Luciano,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (24),2025,,SS,Manuel Pena,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Jurdrick Profar,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 1,2029,,SS,Daniel Pierce,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 2,2029,,SS,Nick Becker,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,SS,Frederi Montero,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2025,,SS,Kay-Lan Nicasia,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Yairo Padilla,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Nathaniel Palacios,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2028,,SS,Devin Fitz-Gerald,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Angel Arredondo,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,SS,Edgardo De Leon,CHC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,3B,Mason Guerra,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,3B,Austin Deming,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 3,2027,,3B,Rafe Perich,TEX,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SD (24),2026,,3B,Carlos Sanchez,CIN,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Rule V-TEX (25),Exempt,,OF ,Brennen Davis,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,OF,Cristopfer Gonzalez,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,OF,Myles Smith,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Johancel Gomez,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 4,2027,,OF,Carter Mathison,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2028,,OF,Edward Lantigua,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (25),2028,,OF,Oliver Tejada,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,OF,Enddy Azocar,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2027,,OF,Aidan Smith,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Hayden Alvarez,LAA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,OF,Ariel Almonte,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,OF,Amauri Ramirez,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,OF,Jared McKenzie,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Avery Owusu-Asiedu,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Jonah Advincula,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Isaac Garcia,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,OF,Brailyn Antunez,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,OF,Will Turner,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2027,,OF,Lisbel Diaz,SF,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,OF,Joan Delgado,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,OF,Enzo Paulino,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,OF,Ricardo Cova,SEA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),Exempt,,P,Jake Eder,MIA ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),Exempt,,P,Griff McGarry,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SF (26),2028,,P,Joey Oakie,CLE,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,P,Chung-Hsiang Huang,ARZ,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (25),2027,,P,Hayden Robinson,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Luis Rodriguez,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Tzu-Chen Sha,ATH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Ethan Sloan,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (25),2026,,P,Kiefer Lord,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Camron Hill,PHI,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Not in RR,,P,Leyvi Rodriguez,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Kevin Camacho,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Ty Cummings,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Gage Stanifer,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Andres Galan,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MILB FA (25),Eligible,,P,Alfredo Zarraga,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MILB FA (25),Eligible,,P,Eduarnial Nunez,SD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 3,2029,,P,Frank Cairone,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 4,2029,,P,Camden Lohman,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAA (25),2027,,P,Travis Sykora,WSH,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,, MiLB FA (25),2028,,P,Christian Little,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Ramsey David,HOU,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Dennis Colleran,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Austin Cates,TOR,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),Eligible,,P,Sauryn Lao,SEA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Brady Tygart,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2027,,P,Tyson Hardin,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2025,,P,Livan Reinoso,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (25) Rd 6,2028,,P,Cam Tilly,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Alex Makarewich,LAD,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 1,2028,,P,Cameron Caminiti,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) CBB,2028,,P,Owen Hall,DET,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (24) Rd 6,2027,,P,Janzen Keisel,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (25),2029,,P,Adriano Marrero,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-ATH (24),2028,,P,Alexander Almonte,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Yhoiker Fajardo,CHW,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Jhonly Taveras,ATL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Manuel Rodriguez,MIL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (25),2027,,P,Jose Urbina,TB,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Gabriel Barbosa,NYY,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2028,,P,Nate Payne,MIA,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (25),2026,,P,Wellington Aracena,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,P,Anyer Laureano,CIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Dalvinson Reyes,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Kody Funderburk,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2025,,P,Felix Arronde,KC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),2026,,P,Luis Cohen,BOS,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,IFA (24),2028,,P,Yaki Mondesir,BAL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-NYM (24),2025,,P,Darren Bowen,MIN,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,MiLB FA (24),Eligible,,P,Jose Davila,STL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (22) Rd 2,2026,,P,Jackson Ferris,CHC,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-LAD (24),Eligible,,P,Layonel Ovalles ,NYM,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,FYPD (23) Rd 3,2026,,P,Isaiah Coupet,COL,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,Trade-SEA (24),2026,,P,J.R. Ritchie,ATL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D E A D   M O N E Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Traded,,,Released,,,Rule 5 Fee,,,Retirement,,,Option Buyout,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
