name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Jordan Wicks,RP,CHC,MLB,BAL,,X,X,,,,,,0,,1,rostered,ARB 3,UFA,,,,,,,,,,,,
Matt Brash,RP,SEA,MLB,BAL,X,,X,,,,,,0,,1,rostered,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
Fernando Cruz,RP,NYY,MLB,BAL,X,,X,,,,,,0,,1,rostered,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
Chase Petty,RP,CIN,MLB,BAL,,X,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Cam Schlittler,RP,NYY,MLB,BAL,,X,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Ricky Tiedemann,RP,TOR,MLB,BAL,,X,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Brad Lord,RP,WSH,MLB,BAL,,X,X,,,,,,0,,1,rostered,760000,TC,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
Griffin Jax,RP,MIN,MLB,BAL,X,,X,,,,,,0,,1,rostered,ARB 2,ARB 3,UFA,,,,,,,,,,,
Mark Leiter Jr,RP,CHC,MLB,BAL,,X,,,,,,,0,,0,rostered,ARB 3,UFA,,,,,,,,,,,,
Ryan Walker,RP,SF,MLB,BAL,X,,X,,,,,,0,,1,rostered,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
Collin Poche,RP,TB,MLB,BAL,,X,,,,,,,0,,0,rostered,2750000,UFA,,,,,,,,,,,,
Ian Hamilton,RP,NYY,MLB,BAL,,X,,,,,,,0,,0,rostered,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,,
Jordan Leasure,RP,LAD,MLB,BAL,,X,,,,,,,0,,0,rostered,760000,TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
Walter Janek,C,HOU,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Diego Cartaya,C,LAD,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Termarr Johnson,2B,PIT,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Michael Arroyo,SS,SEA,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Freddy Zamora,SS,MIL,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cooper Pratt,SS,MIL,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dorian Soto,SS,BOS,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dax Kilby,SS,NYY,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cody Miller,SS,ATL,MLB,BAL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
