name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Hyun Seung Lee,SS,PIT,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yordani Soto,SS,CHW,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Riera,SS,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hector Ramos,SS,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jonathan Martinez,SS,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Rony Bello,SS,WAS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Cameron Cauley,SS,TEX,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Eliomar Garces,SS,TBR,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kayson Cunningham,SS,ARZ,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Demetrio Crisantes,SS,ARI,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Louis Andujar,SS,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Arana,SS,MIA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marconi German,SS,WSH,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Anthony Abreu,SS,MIA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yorber Semprun,SS,NYM,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Edgardo De Leon,SS,CHC,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Abrahan Ramirez,SS,MIA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Isaac Garcia,OF,CIN,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Miguel Bleis,OF,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Morejon,OF,COL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Luis Guanipa,OF,ATL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Joyner Perez,OF,MIN,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Everson Pereira,OF,NYY,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jace Laviolette,OF,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yeiferth Castillo,OF,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Owen Carey,OF,ATL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Freddy Contreras,SP,KCR,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Santiago Castellanos,SP,MIN,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Fraide,SP,HOU,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Yobal Rodriguez,SP,CHW,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Travis Adams,SP,MIN,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Omar Damian,SP,HOU,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Clark Candiotti,SP,FA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Liomar Martinez,SP,MIA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Richard Fitts,SP,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Braylon Doughty,SP,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Antwone Kelly,SP,PIT,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Dylan Jordan,SP,LAA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Johnny King,SP,TOR,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Julian Tonghini,SP,WAS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ramon Marquez,SP,PHI,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Daniel Espino,SP,CLE,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jackson Ferris,SP,LAD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Blake Adams,SP,COL,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Danny Thompson,SP,TOR,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Adrian Pena,SP,MIA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Spencer Giesting,SP,ARI,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Wikelman Gonzalez,SP,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Sadbiel Delzine,SP,BOS,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Carlson Reed,SP,PIT,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Justin Wrobleski,SP,LAD,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Gage Stanifer,SP,TOR,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Samuel Aldegheri,SP,LAA,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ben Hess,SP,NYY,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Thatcher Hurd,SP,NYY,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jairo Iriarte,SP,CHW,AAA,LOU,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
