name,position,mlb_team,league_id,fantasy_team_id,status_mlb,status_milb,status_40_man,status_il,il_length,il_date,il_return,option_years_used,dfa_only,rule_5_eligibility_year,has_been_on_40_man,fa_status,contract_2026,contract_2027,contract_2028,contract_2029,contract_2030,contract_2031,contract_2032,contract_2033,contract_2034,contract_2035,contract_2036,contract_2037,contract_2038,contract_2039
Ricardo Cova,OF,SEA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brennen Davis,OF,CHC,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jancory De La Cruz,OF,MIA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Jose Gerardo,OF,MIA,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Tommy Hawke,OF,CLE,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Marcus Lee Sang,OF,PHI,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Darwing Ozuna,OD,OAK,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Guy Lipscomb Jr.,OF,CLE,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Juan Obispo,OF,WSH,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
George Wolkow,OF,CHW,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Kendall George,OF,LAD,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Brady Tygart,P,BOS,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Hunter Barco,P,PIT,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Brown,P,LAD,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Ryan Bruno,P,(N/A),AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
Isaiah Coupet,P,COL,AAA,TOL,,X,,,,,,,0,,0,rostered,,,,,,,,,,,,,,
