,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,3B,Tim Elko,CHW,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,3B,Josh H. Smith,TEX,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,3B,Ernie Clement,TOR,"22,200,000",UFA,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,3B,Nolan Arenado,STL,"25,555,555","25,555,555",UFA,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,3B,Coby Mayo,BAL,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,3B,Ramon Urias,BAL,ARB 3,UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SS,Xavier Edwards,MIA,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SS,Jordan Lawlar,ARI,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Steven Kwan,CLE,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Brandon Marsh,PHI,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,OF,Mickey Moniak,LAA,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,OF,Kyle Stowers,BAL,"760,000",,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Kameron Misner,TB,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,OF,Ezequiel Duran,TEX,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,OF,Kyle Isbel,KC,ARB 2,ARB 3,UFA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
