ST. PAUL SAINTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Owner,,,John,,,,MLB,,,30,,Tax Bill Paid,No,,League Year,,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,,,,Joined,,,2024,,,,40 Man,,,30,,Years Paid,,,Payroll,,"135,260,000","96,100,000","83,600,000","66,850,000","36,100,000","23,050,000","6,250,000",0,0,0,0,0,0
,,,,Franchise Record,,,72-43,,,,Minors,,,69,,Status,,,Dead Money,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,Playoff Appearances,,,0,,,,Rotation,,,3,,Future Status,,,Total Payroll,,"135,260,000","96,100,000","83,600,000","66,850,000","36,100,000","23,050,000","6,250,000",0,0,0,0,0,0
,,,,NL Central Titles,,,0,,,,Injured List,,,0,,Extensions,2,,Luxury Tax Space,,"105,740,000","147,900,000","160,400,000","177,150,000","207,900,000","220,950,000","237,750,000","244,000,000","244,000,000","244,000,000","244,000,000","244,000,000","244,000,000"
,,,,NL Pennants,,,0,,,,60 Day IL,,,0,,Restructure,1,,Payroll % Active,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,,,,,,
,,,,World Series Championships,,,0,,,,,,,,,,,,Payroll % Inactive,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
P O S I T I O N   P L A Y E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,C,Keibert Ruiz,WSH,"6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000","6,250,000",UFA,,,,,
X,,X,,,,12/30,,,,,,,,,,,,C,Tyler Soderstrom,OAK,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,1B,Alec Bohm,PHI,ARB 3,UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,1B,Sean Bouchard,COL,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
