SACRAMENTO RIVER CATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SS,Gunnar Henderson,BAL,ARB1,ARB2,ARB3,UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SS,Alex Freeland,LAD,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,OF,Max Kepler,PHI,"18,500,000",UFA,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Josh Lowe,TB,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,OF,MJ Melendez,KC,ARB 2,ARB 3,ARB 4,UFA,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,OF,Joey Wiemer,KC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SP,Jake Bloss,TOR,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,SP,Alec Marsh,KC,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Grayson Rodriguez,BAL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SP,Chad Patrick,MIL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Taj Bradley,TB,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Roki Sasaki,LAD,"760,000",TC,ARB1,ARB2,ARB3,UFA,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Colton Gordon,HOU,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,SP,Yu Darvish,SD,"18,000,000","18,000,000","9,000,000",,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Sammy Natera Jr.,LAA,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Tony Gonsolin,LAD,ARB 4,UFA,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Lucas Erceg,KC,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Angel Perdomo,ATL,"2,000,000","2,000,000","2,000,000",UFA,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Joe Jimenez,ATL,"8,666,667",UFA,,,,,,,,,,,
X,,X,,,,12/30,24,,,,,,,,,,,RP,Eli Morgan,CLE,ARB 2,ARB 3,UFA,,,,,,,,,,
