SUGAR LAND SPACE COWBOYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,SS,Nick Allen,OAK,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SS,Wenceel Perez,DET,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SS,Luisangel Acuna,NYM,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SS,Matthew Lugo,LAA,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SS,Ryan Kreidler,DET,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Colton Cowser,BAL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,OF,Mookie Betts,LAD,"25,554,824","25,554,824","25,554,824","25,554,824","25,554,824","38,332,236","25,554,824",UFA,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Jarren Duran,BOS,ARB2,ARB3,ARB4,UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,OF,Leodys Taveras,TEX,ARB3,ARB4,UFA,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,OF,Dylan Carlson,STL,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,OF,Zac Veen,COL,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P I T C H E R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,Optioned/DFA Date,Recall Eligible Date,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SP,Kyle Harrison,SF,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,SP,Bobby Miller,LAD,ARB 1,ARB 2,ARB 3,UFA,,,,,,,,,
X,,X,,,,12/30,D,F,A,,-,O,N,L,Y,,,SP,Luis Castillo,SEA,"21,600,000","21,600,000","21,600,000",UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Michael Kopech,CHW,"7,800,000","7,800,000","7,800,000","7,800,000","7,800,000",UFA,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Yusei Kikuchi,LAA,"17,500,000","17,500,000","17,500,000","17,500,000",,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Tylor Megill,NYM,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Sean Burke,CHW,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Ian Seymour,TB,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,SP,Brandon Walter,HOU,"760,000",TC,ARB 1,ARB 2,ARB 3,UFA,,,,,,,
X,,X,,,,12/30,24,,,,,,,,,,,SP,Emerson Hancock,SEA,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
X,,X,,,,12/30,24,,,,,,,,,,,SP,Reid Detmers,LAA,ARB 2,ARB 3,UFA,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,SP,Carlos Rodriguez,MIL,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,X,,,,12/30,24,25,,,,,,,,,,RP,Victor Gonzalez,FA,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,12/30,24,,,,,,,,,,,RP,Brock Burke,TEX,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Justin Slaten,LAA,"760,000",ARB 1,ARB 2,ARB 3,UFA,,,,,,,,
,X,,,,,12/30,D,F,A,,-,O,N,L,Y,,,RP,Lucas Sims,CIN,"4,275,000","4,275,000","4,275,000",UFA,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Carlos Vargas,SEA,"760,000",TC,ARB1,ARB2,ARB3,UFA,,,,,,,
X,,X,,,,12/30,25,,,,,,,,,,,RP,Jose Suarez,ATL,ARB 3,UFA,,,,,,,,,,,
X,,X,,,,12/30,,,,,,,,,,,,RP,Justin Martinez,ARI,"760,000",ARB1,ARB2,ARB3,UFA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M I N O R S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLB,MiLB,40,IL,IL Length,IL Date,IL Return,Option Years Used,,,,Options Used,,,,,,,POS,Name,Team,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
,X,,,,,,,,,,,,,,,,,C,Moises Marchan,LC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,1B,Ethan Anderson,BAL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Loidel Chapelli,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Derlin Figueroa,KC,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Nate Furman,CLE/SF,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Hansel Ramirez,TEX,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,2B,Roc Riggio,NYY,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Tyler Hardman,NYY,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Izaac Pacheco,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,3B,Sal Stewart,CIN,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Luisangel Acuna,NYM,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Ayden Johnson,OAK,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Osleivis Basabe,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Frederick Bencosme,BAL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Diego Benitez,ATL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Garrett Howe,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Derek Bernard,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Keoni Cavaco,MIN/HOU,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Armando Cruz,WSH,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Wilman Diaz,LAD,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Jake Fox,CLE,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Theo Gillen,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Juan Guerrero,COL,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Mitch Jebb,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Eddys Leonard,DET,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,SS,Andy Perez,COL,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Jacob Burke,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Allan Cerda,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Ryan Cermak,TB,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Yerlin Confidan,CIN,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Dominic Fletcher,CHW,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Tres Gonzalez,PIT,,,,,,,,,,,,,
,X,,,,,,,,,,,,,,,,,OF,Diego Hernandez,KC,,,,,,,,,,,,,
